Gene ID,Gene Name,Score(d),Fold Change,q-value(%)
g5738,ENSG00000088682.9,66.4,9.44,0.775
g1781,ENSG00000072274.8,66.35,1.563,0.775
g2795,ENSG00000130023.11,66.35,3.472,0.775
g6093,ENSG00000131759.13,66.3,3.872,0.775
g658,ENSG00000273478.1,66.25,3.96,0.792
g1735,ENSG00000239516.1,66.25,4.027,0.792
g1362,ENSG00000132182.7,66.2,5.017,0.803
g6655,ENSG00000127527.9,66.15,2.346,0.809
g2288,ENSG00000250069.1,66.1,3.315,0.818
g3871,ENSG00000227560.1,66.05,1.899,0.818
g5415,ENSG00000103671.5,66.05,2.147,0.818
g5325,ENSG00000166946.9,66,1.746,0.827
g1941,ENSG00000164024.7,65.95,3.153,0.827
g5930,ENSG00000170291.10,65.95,2.399,0.827
g6947,ENSG00000215251.3,65.95,5.173,0.827
g2977,ENSG00000272647.1,65.9,2.06,0.832
g6076,ENSG00000267668.1,65.9,561254686.934,0.832
g1363,ENSG00000170876.7,65.75,1.649,0.861
g3115,ENSG00000182372.6,65.75,1.572,0.861
g3320,ENSG00000253372.1,65.75,4.006,0.861
g6981,ENSG00000101343.10,65.75,2.087,0.861
g1027,ENSG00000153574.8,65.65,1.916,0.861
g3610,ENSG00000130560.4,65.65,2.566,0.861
g84,ENSG00000053372.4,65.6,2.821,0.861
g377,ENSG00000228076.2,65.6,23.854,0.861
g1623,ENSG00000163848.14,65.6,2.933,0.861
g5537,ENSG00000131871.10,65.6,1.58,0.861
g760,ENSG00000077585.9,65.55,2.099,0.861
g3004,ENSG00000161057.6,65.55,1.779,0.861
g4624,ENSG00000166225.4,65.55,2.569,0.861
g1489,ENSG00000164062.8,65.5,3.726,0.861
g4122,ENSG00000256789.1,65.5,5.224,0.861
g2913,ENSG00000106153.12,65.45,1.441,0.872
g813,ENSG00000143870.8,65.4,1.589,0.883
g6852,ENSG00000200530.1,65.35,4.429,0.887
g1932,ENSG00000138641.11,65.3,1.713,0.89
g705,ENSG00000067704.8,65.25,2.902,0.89
g3583,ENSG00000148344.10,65.25,4.068,0.89
g4450,ENSG00000268076.1,65.25,490791120.14,0.89
g4413,ENSG00000139112.6,65.2,1.585,0.89
g6262,ENSG00000133193.8,65.2,2.169,0.89
g5366,ENSG00000138594.8,65.15,1.658,0.895
g6147,ENSG00000108424.5,65.1,1.702,0.904
g493,ENSG00000163348.3,65.05,2.523,0.915
g555,ENSG00000158773.10,64.95,3.96,0.925
g4061,ENSG00000172409.5,64.95,3.35,0.925
g454,ENSG00000259357.1,64.9,1.429,0.93
g1763,ENSG00000200418.1,64.9,4.053,0.93
g6417,ENSG00000172466.11,64.9,1.648,0.93
g7203,ENSG00000160221.12,64.9,2.132,0.93
g7014,ENSG00000100991.7,64.85,2.111,0.934
g488,ENSG00000143569.14,64.75,1.853,0.945
g7213,ENSG00000160299.12,64.75,1.656,0.945
g1610,ENSG00000114013.11,64.7,1.24,0.947
g1098,ENSG00000115762.12,64.65,1.379,0.947
g4558,ENSG00000257553.1,64.65,2.164,0.947
g6603,ENSG00000269693.1,64.65,5.706,0.947
g7281,ENSG00000099995.14,64.65,1.633,0.947
g1250,ENSG00000079246.11,64.55,1.528,0.947
g833,ENSG00000084754.6,64.5,1.479,0.947
g976,ENSG00000233849.1,64.5,3.229,0.947
g6723,ENSG00000153879.4,64.5,3.237,0.947
g2961,ENSG00000004864.9,64.45,1.848,0.947
g6631,ENSG00000228887.2,64.45,3.412,0.947
g6308,ENSG00000070495.10,64.4,2.04,0.969
g869,ENSG00000091106.14,64.35,3.527,0.974
g4350,ENSG00000165526.4,64.35,817985199.566,0.974
g5520,ENSG00000185043.6,64.35,1.556,0.974
g3359,ENSG00000179632.5,64.3,3.879,0.978
g1230,ENSG00000163596.12,64.25,3.701,0.978
g1521,ENSG00000113812.9,64.25,1079906891.046,0.978
g2565,ENSG00000272325.1,64.2,2.627,0.997
g5031,ENSG00000240463.1,64.2,1.555,0.997
g502,ENSG00000116521.6,64.15,2.976,0.997
g1764,ENSG00000221420.2,64.15,1.634,0.997
g1251,ENSG00000231092.1,64.1,2.706,1.001
g1545,ENSG00000244513.2,64.1,1.557,1.001
g3324,ENSG00000189376.7,64.1,2.191,1.001
g1807,ENSG00000063978.11,64,1.554,1.011
g2272,ENSG00000120709.6,64,1.829,1.011
g2569,ENSG00000196821.5,64,2.792,1.011
g2514,ENSG00000204642.9,63.95,1.916,1.026
g7524,ENSG00000085224.16,63.95,2.021,1.026
g6301,ENSG00000261408.1,63.85,4.271,1.026
g5267,ENSG00000256500.5,63.75,3.254,1.031
g6499,ENSG00000099875.10,63.75,2.492,1.031
g2976,ENSG00000197343.6,63.7,1.786,1.047
g3940,ENSG00000206976.1,63.7,1705436395.75,1.047
g597,ENSG00000075945.8,63.65,3.619,1.057
g3833,ENSG00000077150.13,63.65,3.272,1.057
g6904,ENSG00000239998.1,63.65,2.132,1.057
g727,ENSG00000143772.5,63.6,8.151,1.062
g5350,ENSG00000235883.2,63.6,2.652,1.062
g3076,ENSG00000059378.8,63.45,8.45,1.09
g2072,ENSG00000150712.6,63.4,5.002,1.095
g3894,ENSG00000182022.13,63.3,1.524,1.11
g4513,ENSG00000135503.8,63.3,3.051,1.11
g520,ENSG00000160783.15,63.2,2.042,1.119
g5500,ENSG00000177082.8,63.2,6.32,1.119
g1091,ENSG00000244563.1,63.15,4.364,1.13
g6719,ENSG00000105185.7,63.15,3.099,1.13
g3976,ENSG00000198730.3,63.1,2.343,1.134
g5802,ENSG00000189091.8,63.1,2.207,1.134
g7542,ENSG00000147224.6,63.1,2.458,1.134
g5593,ENSG00000153066.8,63.05,2.127,1.144
g6003,ENSG00000166482.7,63.05,3.19,1.144
g2277,ENSG00000222937.1,63,1996627391.198,1.144
g4049,ENSG00000123444.9,63,1260539944.946,1.144
g5830,ENSG00000197943.5,63,2.922,1.144
g6949,ENSG00000125877.8,62.95,4.099,1.158
g942,ENSG00000236498.1,62.9,1.721,1.158
g28,ENSG00000268332.1,62.85,1.548,1.158
g3831,ENSG00000166197.12,62.85,2.766,1.158
g832,ENSG00000084733.6,62.8,2.079,1.162
g7287,ENSG00000133422.8,62.8,2.759,1.162
g839,ENSG00000138074.10,62.75,4.674,1.166
g2050,ENSG00000249915.3,62.75,2.419,1.166
g4798,ENSG00000247373.2,62.7,2.235,1.166
g5175,ENSG00000119718.6,62.7,4.919,1.166
g6214,ENSG00000108443.9,62.7,2.274,1.166
g6447,ENSG00000082212.7,62.7,2.633,1.166
g2850,ENSG00000233429.5,62.65,4.077,1.17
g4754,ENSG00000111725.6,62.6,4.059,1.18
g7791,ENSG00000254835.1,62.6,763566456.503,1.18
g7006,ENSG00000250917.1,62.5,3.339,1.196
g7186,ENSG00000157538.9,62.45,1.98,1.206
g23,ENSG00000157916.14,62.4,2.333,1.209
g429,ENSG00000236137.1,62.4,2.962,1.209
g3713,ENSG00000096746.13,62.35,1.52,1.209
g3938,ENSG00000148985.15,62.35,1022714578.501,1.209
g5288,ENSG00000128463.8,62.35,1.578,1.209
g6193,ENSG00000121058.4,62.35,4.336,1.209
g4876,ENSG00000136167.9,62.2,1.379,1.237
g2339,ENSG00000145901.10,62.15,2.181,1.237
g2528,ENSG00000204482.6,62.15,1.444,1.237
g6130,ENSG00000030582.12,62.15,1.494,1.237
g4223,ENSG00000256928.1,62.1,2.012,1.237
g4498,ENSG00000187778.9,62,1.827,1.246
g4807,ENSG00000090615.8,62,5.793,1.246
g627,ENSG00000135829.12,61.95,2.291,1.246
g3584,ENSG00000255824.1,61.95,3.608,1.246
g7294,ENSG00000185721.7,61.9,1.755,1.255
g7383,ENSG00000261251.1,61.9,2.373,1.255
g7261,ENSG00000100109.12,61.85,1.323,1.265
g1608,ENSG00000173226.12,61.8,3.853,1.265
g4964,ENSG00000258471.1,61.8,1397526564.589,1.265
g1727,ENSG00000171109.14,61.7,2.059,1.28
g2499,ENSG00000180573.8,61.6,3.139,1.296
g621,ENSG00000135847.5,61.45,7.476,1.326
g2323,ENSG00000091009.6,61.4,3.392,1.33
g3063,ENSG00000080802.14,61.4,3.564,1.33
g2056,ENSG00000248736.1,61.35,2.953,1.351
g7027,ENSG00000234274.1,61.3,13.481,1.36
g7286,ENSG00000235989.3,61.3,2.613,1.36
g3783,ENSG00000119917.9,61.25,2.115,1.362
g5211,ENSG00000258424.1,61.2,1.336,1.362
g5739,ENSG00000260345.1,61.15,2.451,1.362
g846,ENSG00000115241.9,61.1,3.581,1.372
g2484,ENSG00000112242.10,61.1,4.158,1.372
g2646,ENSG00000146247.13,61,2.057,1.375
g7272,ENSG00000100280.12,61,2.713,1.375
g1130,ENSG00000216054.1,60.9,6.587,1.389
g1208,ENSG00000162972.6,60.9,3.036,1.389
g1544,ENSG00000172340.10,60.85,1.736,1.397
g1843,ENSG00000109689.10,60.85,2.352,1.397
g3417,ENSG00000258728.1,60.85,1.991,1.397
g4542,ENSG00000257824.1,60.85,7.55,1.397
g1647,ENSG00000114686.4,60.8,3.152,1.397
g5466,ENSG00000169375.11,60.8,1.944,1.397
g6453,ENSG00000066926.6,60.8,3.366,1.397
g1669,ENSG00000244124.1,60.7,2187115460.675,1.405
g3494,ENSG00000095383.15,60.7,4.634,1.405
g3952,ENSG00000166337.5,60.7,1.423,1.405
g3435,ENSG00000165275.5,60.65,1.416,1.42
g6137,ENSG00000224505.2,60.65,2.793,1.42
g6829,ENSG00000105483.12,60.5,2.663,1.449
g5439,ENSG00000129007.10,60.45,2.294,1.453
g4199,ENSG00000255031.1,60.4,2.602,1.457
g3684,ENSG00000108094.10,60.3,1.78,1.457
g4954,ENSG00000129566.8,60.3,5.304,1.457
g4505,ENSG00000185432.10,60.2,3.458,1.468
g6081,ENSG00000263466.1,60.2,4.953,1.468
g1198,ENSG00000065413.12,60.15,2.266,1.468
g2807,ENSG00000136295.10,60.15,3.052,1.468
g2949,ENSG00000127914.12,60.15,1.624,1.468
g5913,ENSG00000167842.11,60.15,5.65,1.468
g4257,ENSG00000254649.1,60.1,7.6,1.468
g6717,ENSG00000105171.5,60.1,2.094,1.468
g1319,ENSG00000268485.1,60.05,3.182,1.483
g5066,ENSG00000100483.9,60,3.012,1.502
g4148,ENSG00000149798.3,59.95,1063380759.136,1.502
g4719,ENSG00000122986.9,59.95,2.389,1.502
g2813,ENSG00000011275.14,59.9,2.345,1.502
g3609,ENSG00000130559.14,59.85,1.796,1.502
g2614,ENSG00000124571.13,59.75,3.725,1.516
g5933,ENSG00000261915.2,59.75,1.618,1.516
g2026,ENSG00000137628.12,59.7,3.4,1.525
g1743,ENSG00000114796.11,59.65,2.054,1.533
g6056,ENSG00000108666.5,59.65,3.221,1.533
g1613,ENSG00000272758.1,59.55,2.105,1.543
g6279,ENSG00000167862.5,59.55,3.519,1.543
g738,ENSG00000201492.1,59.5,1607122908.501,1.547
g3539,ENSG00000119397.12,59.5,1.745,1.547
g3744,ENSG00000236756.4,59.5,2.504,1.547
g935,ENSG00000232713.2,59.45,2810068179.798,1.565
g2385,ENSG00000164463.8,59.45,2.392,1.565
g3649,ENSG00000228312.1,59.4,2.363,1.565
g3915,ENSG00000177963.8,59.35,11.103,1.579
g844,ENSG00000115211.11,59.3,4.39,1.582
g1630,ENSG00000058262.5,59.3,2.023,1.582
g4085,ENSG00000167986.9,59.3,3.643,1.582
g4426,ENSG00000246705.3,59.3,2.288,1.582
g1677,ENSG00000175040.4,59.25,4.361,1.59
g4537,ENSG00000111481.5,59.25,1.338,1.59
g537,ENSG00000158710.10,59.2,1.56,1.59
g4791,ENSG00000235423.4,59.2,1.66,1.59
g7332,ENSG00000257034.1,59.2,7.531,1.59
g4690,ENSG00000198431.11,59.15,1.686,1.593
g5523,ENSG00000182768.7,59.15,7.962,1.593
g6820,ENSG00000142230.7,59.15,1.621,1.593
g4033,ENSG00000180423.4,59.05,1.853,1.632
g4353,ENSG00000255062.1,59.05,6.039,1.632
g7065,ENSG00000254806.1,59,1.492,1.64
g1004,ENSG00000115459.13,58.8,4.533,1.689
g5900,ENSG00000108528.9,58.8,7.139,1.689
g3098,ENSG00000164885.8,58.75,783301006.518,1.69
g4417,ENSG00000165714.6,58.75,4.042,1.69
g3801,ENSG00000155640.5,58.7,939961207.621,1.69
g7366,ENSG00000100417.7,58.7,2.608,1.69
g736,ENSG00000069248.9,58.65,3.278,1.69
g2728,ENSG00000028839.5,58.65,2.146,1.69
g5742,ENSG00000103005.7,58.65,1.483,1.69
g3056,ENSG00000106554.7,58.6,1.995,1.69
g4991,ENSG00000258727.1,58.6,2.421,1.69
g7397,ENSG00000054611.9,58.6,4.221,1.69
g3202,ENSG00000253729.3,58.55,2.402,1.7
g4580,ENSG00000182199.6,58.4,6.585,1.704
g3524,ENSG00000119321.4,58.35,1.274,1.745
g7232,ENSG00000272600.1,58.3,2.648,1.749
g2208,ENSG00000152503.5,58.25,5.968,1.757
g5190,ENSG00000013523.5,58.15,3.325,1.771
g2494,ENSG00000272558.1,58.1,1.854,1.78
g5800,ENSG00000168872.11,58.1,2.019,1.78
g6764,ENSG00000063322.9,58.1,2.102,1.78
g3386,ENSG00000164975.11,58.05,3.673,1.794
g6457,ENSG00000266946.1,58.05,8.272,1.794
g7036,ENSG00000101079.16,58.05,1.86,1.794
g3891,ENSG00000271670.1,57.9,13.755,1.813
g6903,ENSG00000167613.11,57.9,1.759,1.813
g505,ENSG00000116539.6,57.8,1.556,1.852
g3023,ENSG00000128590.4,57.75,2.526,1.856
g3578,ENSG00000095319.10,57.75,2.232,1.856
g1848,ENSG00000065882.11,57.7,2.334,1.878
g6595,ENSG00000130159.9,57.65,3.404,1.878
g7226,ENSG00000183597.11,57.65,2.943,1.878
g7554,ENSG00000077721.11,57.65,1.392,1.878
g7114,ENSG00000124222.17,57.6,1.921,1.878
g6198,ENSG00000136450.8,57.55,2.554,1.892
g2442,ENSG00000145982.7,57.5,3.635,1.897
g4985,ENSG00000258643.1,57.5,2.207,1.897
g2367,ENSG00000170584.6,57.45,1.64,1.911
g190,ENSG00000116525.9,57.4,426393262.934,1.92
g2142,ENSG00000113163.11,57.4,1.694,1.92
g1661,ENSG00000158186.8,57.35,3.398,1.928
g3543,ENSG00000119421.5,57.35,6.7,1.928
g5077,ENSG00000267802.1,57.35,1.607,1.928
g6679,ENSG00000105643.5,57.35,2.763,1.928
g2953,ENSG00000001629.5,57.25,2.713,1.932
g4771,ENSG00000089053.8,57.25,1.937,1.932
g1048,ENSG00000115539.9,57.2,2.532,1.942
g3458,ENSG00000135040.11,57.15,1.543,1.946
g3140,ENSG00000197217.8,57.1,2.342,1.946
g3590,ENSG00000148358.15,57.05,1.675,1.974
g1380,ENSG00000131373.10,57,3.015,1.984
g3068,ENSG00000267697.1,56.95,1.662,1.986
g3411,ENSG00000165006.9,56.95,2.907,1.986
g3427,ENSG00000137075.13,56.95,2.239,1.986
g6332,ENSG00000182446.9,56.95,3.228,1.986
g2366,ENSG00000268800.1,56.9,1.659,1.995
g5046,ENSG00000100941.4,56.9,1.644,1.995
g351,ENSG00000067208.10,56.85,2.037,2.009
g6810,ENSG00000117877.6,56.8,2.466,2.017
g6763,ENSG00000006712.10,56.7,2.251,2.026
g6787,ENSG00000248098.6,56.7,2.126,2.026
g6103,ENSG00000168610.10,56.65,1.223,2.039
g7395,ENSG00000100422.9,56.65,1.737,2.039
g4076,ENSG00000166902.4,56.6,3.712,2.046
g4248,ENSG00000074201.4,56.6,1.681,2.046
g6375,ENSG00000198081.6,56.6,639589893.902,2.046
g3694,ENSG00000107551.16,56.5,3.55,2.095
g5049,ENSG00000165355.7,56.45,2.403,2.109
g4342,ENSG00000154144.8,56.4,1.863,2.117
g891,ENSG00000224875.2,56.35,1038409014.834,2.117
g7353,ENSG00000100380.8,56.35,1.487,2.117
g3586,ENSG00000136827.11,56.25,1.631,2.144
g1295,ENSG00000173692.8,56.2,1.257,2.148
g3327,ENSG00000165156.10,56.2,2.13,2.148
g5424,ENSG00000138614.10,56.15,4.913,2.167
g4483,ENSG00000177981.6,56.1,2.262,2.175
g864,ENSG00000115295.15,56.05,2.135,2.188
g4140,ENSG00000213465.3,56.05,4.614,2.188
g3168,ENSG00000198042.6,56,1.703,2.192
g3416,ENSG00000213930.7,56,1.638,2.192
g6190,ENSG00000141179.9,55.95,2.666,2.211
g2758,ENSG00000131023.8,55.9,2.277,2.215
g1475,ENSG00000235236.1,55.85,2.493,2.217
g3510,ENSG00000119328.7,55.85,11.428,2.217
g3882,ENSG00000119979.11,55.85,1.971,2.217
g1575,ENSG00000144802.7,55.8,1.591,2.229
g3423,ENSG00000070610.10,55.8,2.74,2.229
g1816,ENSG00000179010.10,55.75,2.054,2.232
g5132,ENSG00000100564.4,55.75,2.227,2.232
g5139,ENSG00000139990.13,55.75,4.63,2.232
g1945,ENSG00000164031.12,55.7,1.702,2.234
g877,ENSG00000003509.11,55.65,2.706,2.238
g5138,ENSG00000185650.8,55.65,1.563,2.238
g2564,ENSG00000225339.2,55.6,3.071,2.251
g6017,ENSG00000266872.1,55.55,3.165,2.259
g3753,ENSG00000166507.12,55.5,1.409,2.281
g1330,ENSG00000144455.9,55.45,2.337,2.299
g5540,ENSG00000161980.5,55.45,3.669,2.299
g7439,ENSG00000147010.13,55.45,1.342,2.299
g6925,ENSG00000268784.1,55.4,1.711,2.321
g7421,ENSG00000196664.4,55.35,5.781,2.346
g982,ENSG00000144048.6,55.2,5.123,2.348
g2601,ENSG00000024048.6,55.2,1.349,2.348
g5256,ENSG00000258959.1,55.2,1.988,2.348
g5311,ENSG00000166887.11,55.2,2.798,2.348
g6532,ENSG00000125651.9,55.2,2.549,2.348
g6620,ENSG00000179115.6,55.2,4.214,2.348
g2291,ENSG00000131503.16,55.1,1.915,2.389
g4023,ENSG00000255340.1,55.1,2.461,2.389
g6927,ENSG00000101266.12,55.1,3.35,2.389
g6640,ENSG00000099795.2,55.05,3.057,2.398
g7519,ENSG00000230673.3,55.05,1.752,2.398
g557,ENSG00000143256.4,55,1.772,2.401
g2292,ENSG00000254996.1,55,1.971,2.401
g4133,ENSG00000173153.9,55,1.654,2.401
g1291,ENSG00000079263.14,54.95,3.747,2.41
g7238,ENSG00000224086.3,54.9,1.96,2.419
g7376,ENSG00000189306.6,54.9,7.184,2.419
g757,ENSG00000143669.9,54.8,1.231,2.445
g1605,ENSG00000243544.2,54.8,949663537.251,2.445
g4738,ENSG00000151176.3,54.8,2.339,2.445
g1962,ENSG00000138801.4,54.75,3.81,2.454
g2673,ENSG00000014123.9,54.75,2.261,2.454
g7243,ENSG00000273000.1,54.7,2.456,2.473
g2598,ENSG00000112576.8,54.65,2.163,2.486
g55,ENSG00000083444.12,54.55,2.423,2.486
g258,ENSG00000173846.8,54.55,1.629,2.486
g1830,ENSG00000151552.7,54.55,8.225,2.486
g1346,ENSG00000171135.10,54.4,2.402,2.528
g3407,ENSG00000086102.14,54.4,2.087,2.528
g1541,ENSG00000144741.13,54.35,1.832,2.537
g3792,ENSG00000138119.12,54.35,1.294,2.537
g1129,ENSG00000115165.5,54.3,1.373,2.559
g5383,ENSG00000140262.13,54.3,2.124,2.559
g3517,ENSG00000106868.12,54.25,1.515,2.581
g5518,ENSG00000250021.3,54.25,1.837,2.581
g6786,ENSG00000255730.2,54.25,2.01,2.581
g2311,ENSG00000228737.2,54.2,1206439081.715,2.583
g4735,ENSG00000111331.8,54.2,1.651,2.583
g6635,ENSG00000123136.10,54.15,1.519,2.606
g827,ENSG00000084676.11,54.1,2.031,2.614
g2815,ENSG00000086232.8,54.1,1.601,2.614
g5422,ENSG00000074603.14,54.1,1.979,2.614
g2890,ENSG00000105953.10,54.05,1.291,2.627
g5379,ENSG00000225973.3,54.05,2.021,2.627
g5720,ENSG00000087253.7,53.95,1.689,2.642
g1092,ENSG00000136715.13,53.9,1.43,2.65
g2061,ENSG00000150753.7,53.9,1.592,2.65
g2396,ENSG00000165671.14,53.8,2.303,2.653
g2591,ENSG00000124767.6,53.8,2.916,2.653
g578,ENSG00000152332.11,53.7,2.006,2.679
g2806,ENSG00000106003.8,53.7,2.05,2.679
g6995,ENSG00000101337.11,53.65,1.617,2.694
g7498,ENSG00000169188.4,53.65,5.258,2.694
g1436,ENSG00000222872.1,53.6,2.99,2.696
g5348,ENSG00000103995.9,53.6,1.866,2.696
g7041,ENSG00000101363.8,53.6,2.889,2.696
g798,ENSG00000134313.10,53.55,1.941,2.708
g825,ENSG00000219626.4,53.55,1.877,2.708
g3683,ENSG00000150093.14,53.55,1.899,2.708
g1033,ENSG00000144028.10,53.45,1.484,2.737
g2688,ENSG00000118690.8,53.45,2.399,2.737
g4204,ENSG00000110090.8,53.45,2.212,2.737
g7533,ENSG00000101811.9,53.45,5.331,2.737
g1276,ENSG00000144589.16,53.35,3.342,2.745
g3498,ENSG00000136874.6,53.3,2.17,2.753
g5353,ENSG00000156958.10,53.25,2.56,2.766
g1538,ENSG00000163635.13,53.2,1.659,2.782
g2416,ENSG00000176783.10,53.2,1.481,2.782
g3125,ENSG00000198791.7,53.2,1.544,2.782
g2338,ENSG00000211445.7,53.15,1.452,2.793
g2609,ENSG00000112651.7,53.15,3.371,2.793
g1224,ENSG00000064012.17,53.1,1.328,2.797
g6558,ENSG00000130818.6,53.1,1.874,2.797
g3094,ENSG00000179144.4,53.05,1078359188.684,2.804
g5008,ENSG00000100938.13,53.05,2.011,2.804
g5188,ENSG00000258610.1,53.05,4.251,2.804
g5565,ENSG00000262554.1,53.05,1826276032.251,2.804
g3008,ENSG00000135250.12,53,2.2,2.82
g3811,ENSG00000166024.9,53,4.179,2.82
g5187,ENSG00000071246.6,53,3.058,2.82
g5521,ENSG00000183208.8,53,1.51,2.82
g236,ENSG00000084070.7,52.9,1.286,2.847
g283,ENSG00000117862.7,52.9,1.494,2.847
g5317,ENSG00000092531.5,52.9,1.886,2.847
g5600,ENSG00000103429.6,52.9,1.376,2.847
g5852,ENSG00000167526.9,52.9,2.048,2.847
g737,ENSG00000135776.4,52.85,2.771,2.853
g1706,ENSG00000118855.14,52.85,1.701,2.853
g5775,ENSG00000167261.9,52.85,1.441,2.853
g729,ENSG00000162910.14,52.8,2.456,2.858
g4697,ENSG00000008405.7,52.8,2.768,2.858
g1574,ENSG00000144815.10,52.75,3.933,2.87
g4467,ENSG00000165966.10,52.75,2.865,2.87
g5859,ENSG00000167699.9,52.7,2.454,2.882
g53,ENSG00000242349.1,52.65,4.909,2.895
g1845,ENSG00000047365.7,52.6,1.871,2.901
g2816,ENSG00000106346.7,52.6,1.833,2.901
g7043,ENSG00000166619.8,52.55,1.537,2.919
g7194,ENSG00000228318.1,52.55,1.534,2.919
g5517,ENSG00000157823.12,52.5,1.873,2.922
g6816,ENSG00000160014.12,52.5,1.532,2.922
g3738,ENSG00000107745.12,52.45,1.627,2.938
g5757,ENSG00000159593.10,52.4,2.817,2.956
g407,ENSG00000238975.1,52.25,2670194608.001,2.999
g5265,ENSG00000166170.9,52.25,1.858,2.999
g7122,ENSG00000130703.11,52.25,2.513,2.999
g7391,ENSG00000100373.5,52.2,3.766,3.013
g934,ENSG00000237522.1,52.15,3.142,3.025
g2914,ENSG00000213644.2,52.15,2.061,3.025
g1683,ENSG00000163755.4,52.1,3.486,3.033
g4170,ENSG00000245156.1,51.9,1.813,3.073
g3905,ENSG00000151650.7,51.85,2.931,3.095
g4799,ENSG00000086598.6,51.75,1.801,3.121
g186,ENSG00000162520.10,51.7,1.867,3.121
g5766,ENSG00000039523.13,51.7,2.191,3.121
g1217,ENSG00000155744.5,51.65,2.265,3.128
g6585,ENSG00000127616.13,51.65,3.351,3.128
g4224,ENSG00000054965.6,51.6,1.963,3.146
g4555,ENSG00000197728.5,51.55,3.424,3.179
g7087,ENSG00000124201.10,51.55,1.105,3.179
g5508,ENSG00000259407.1,51.5,1.432,3.179
g6659,ENSG00000269427.1,51.5,7.798,3.179
g1665,ENSG00000114120.7,51.45,1.656,3.198
g2748,ENSG00000135521.8,51.45,1.841,3.198
g630,ENSG00000162704.11,51.4,1.242,3.206
g2934,ENSG00000146701.7,51.4,1.364,3.206
g4155,ENSG00000173465.3,51.3,1.792,3.24
g4421,ENSG00000213782.3,51.25,1.77,3.265
g5724,ENSG00000087263.12,51.25,2.807,3.265
g6581,ENSG00000129351.13,51.25,1.87,3.265
g2650,ENSG00000005700.10,51.15,2.404,3.293
g175,ENSG00000121775.13,51.05,6.816,3.313
g4891,ENSG00000201662.1,51.05,2.622,3.313
g7650,ENSG00000273437.1,51.05,7.295,3.313
g5404,ENSG00000138613.9,51,1.326,3.33
g7228,ENSG00000268292.1,51,2.715,3.33
g973,ENSG00000116001.11,50.95,1.93,3.337
g5319,ENSG00000137814.5,50.95,2.112,3.337
g7274,ENSG00000186575.13,50.95,2.432,3.337
g239,ENSG00000066136.15,50.9,1.604,3.348
g6015,ENSG00000264469.1,50.85,6.8,3.363
g5414,ENSG00000259316.3,50.75,4.221,3.375
g5532,ENSG00000259282.1,50.75,2.449,3.375
g6101,ENSG00000173757.5,50.7,2.301,3.409
g7706,ENSG00000130713.11,50.65,654388159.853,3.422
g2227,ENSG00000164902.9,50.6,2.921,3.433
g7064,ENSG00000204070.5,50.6,1.472,3.433
g7759,ENSG00000260621.1,50.55,497458806.59,3.464
g756,ENSG00000116957.8,50.5,7.061,3.474
g378,ENSG00000121940.11,50.45,510326941.591,3.474
g706,ENSG00000118873.11,50.45,1.746,3.474
g1880,ENSG00000090989.13,50.45,1.318,3.474
g2608,ENSG00000124541.6,50.45,1.87,3.474
g5706,ENSG00000121281.8,50.4,2.243,3.474
g6674,ENSG00000269481.1,50.4,1068993038.705,3.474
g3174,ENSG00000129691.11,50.35,3.639,3.49
g2081,ENSG00000082068.4,50.3,2.337,3.506
g610,ENSG00000120333.4,50.25,1.725,3.521
g975,ENSG00000035141.3,50.25,1.544,3.521
g4700,ENSG00000198855.2,50.25,4.214,3.521
g4990,ENSG00000213983.7,50.25,1.495,3.521
g3340,ENSG00000200075.1,50.15,3.395,3.548
g1458,ENSG00000132153.10,50.1,2.809,3.569
g3419,ENSG00000165283.11,50.05,3.013,3.576
g531,ENSG00000143294.10,50,1.92,3.586
g1505,ENSG00000114779.15,50,2.993,3.586
g1917,ENSG00000138674.12,50,1.434,3.586
g3946,ENSG00000166311.5,50,7.139,3.586
g4549,ENSG00000123353.5,49.95,1.678,3.609
g1655,ENSG00000182923.12,49.9,2.09,3.617
g1032,ENSG00000144021.2,49.8,2.361,3.664
g6351,ENSG00000268852.1,49.8,1.659,3.664
g6805,ENSG00000104856.9,49.8,1.577,3.664
g2689,ENSG00000080546.9,49.75,1.753,3.685
g3973,ENSG00000148926.5,49.7,2.685,3.691
g6074,ENSG00000108264.12,49.7,3.612,3.691
g6215,ENSG00000267318.1,49.7,3.66,3.691
g3133,ENSG00000158941.12,49.65,1.634,3.694
g7201,ENSG00000160213.5,49.65,1.487,3.694
g114,ENSG00000001461.12,49.6,2.575,3.717
g5567,ENSG00000263212.2,49.6,2.606,3.717
g7344,ENSG00000239713.3,49.6,1.914,3.717
g2308,ENSG00000255729.1,49.55,1.452,3.718
g3430,ENSG00000137106.13,49.55,1.685,3.718
g5848,ENSG00000198931.6,49.55,1.72,3.718
g2051,ENSG00000180104.11,49.45,2.487,3.747
g6228,ENSG00000198909.3,49.45,1.443,3.747
g1785,ENSG00000243339.2,49.35,5.139,3.767
g7241,ENSG00000234353.2,49.35,8.297,3.767
g6230,ENSG00000266173.1,49.3,1.961,3.801
g722,ENSG00000143751.9,49.25,1.609,3.811
g4678,ENSG00000075089.5,49.25,5.092,3.811
g6762,ENSG00000179134.10,49.25,3.193,3.811
g7055,ENSG00000132823.6,49.25,1.417,3.811
g972,ENSG00000115998.3,49.15,2.547,3.838
